@relation stats

@attribute num numeric
@attribute min numeric
@attribute max numeric
@attribute mean numeric
@attribute geommean numeric
@attribute variance numeric
@attribute class {ROOM,HALL}

@data
27,0.126686,1.29861,0.422865,0.357356,0.084463,ROOM
28,0.125212,1.223361,0.430552,0.362922,0.076868,ROOM
27,0.124027,1.236532,0.403288,0.342429,0.071748,ROOM
26,0.123133,1.295027,0.415248,0.349332,0.08382,ROOM
28,0.136133,1.151085,0.420727,0.358101,0.066638,ROOM
25,0.121214,1.15172,0.426197,0.365181,0.069268,ROOM
25,0.159561,1.118525,0.426308,0.371406,0.063426,ROOM
26,0.118379,1.085352,0.429009,0.379153,0.054446,ROOM
27,0.11689,1.07065,0.426456,0.367411,0.060931,ROOM
24,0.154198,1.069694,0.431914,0.38003,0.056522,ROOM
26,0.152801,1.083606,0.440448,0.386531,0.056377,ROOM
25,0.151007,1.067664,0.41813,0.367394,0.054088,ROOM
27,0.112361,1.307867,0.444107,0.386771,0.062943,ROOM
25,0.110966,1.291113,0.448658,0.387423,0.067094,ROOM
27,0.10957,1.102679,0.42687,0.377472,0.048717,ROOM
26,0.13904,1.08797,0.418222,0.364117,0.053903,ROOM
24,0.143089,1.304976,0.447713,0.388983,0.067054,ROOM
25,0.106418,1.306457,0.418772,0.363512,0.061697,ROOM
27,0.105008,1.306579,0.400453,0.340737,0.062916,ROOM
23,0.103599,1.305447,0.444137,0.386161,0.062702,ROOM
23,0.119871,1.312518,0.452122,0.392839,0.066741,ROOM
23,0.119748,1.311928,0.452315,0.393629,0.066058,ROOM
27,0.119617,1.304264,0.41164,0.356383,0.05878,ROOM
26,0.159262,1.303203,0.422047,0.372251,0.056544,ROOM
28,0.129904,1.307445,0.401991,0.348685,0.057763,ROOM
29,0.127689,1.305277,0.389495,0.33727,0.056624,ROOM
26,0.125899,1.307019,0.428243,0.374299,0.060405,ROOM
28,0.161784,1.30417,0.413417,0.362487,0.058006,ROOM
32,0.121798,0.722449,0.368489,0.325258,0.032339,ROOM
32,0.142329,0.72659,0.371264,0.334698,0.028984,ROOM
33,0.12282,0.728686,0.360504,0.320392,0.030009,ROOM
31,0.11552,0.795539,0.384559,0.342707,0.034019,ROOM
32,0.142222,0.799386,0.390234,0.349617,0.033694,ROOM
30,0.139469,0.803655,0.398393,0.358749,0.033855,ROOM
32,0.164521,0.798641,0.393151,0.355828,0.032204,ROOM
32,0.161964,0.816837,0.398607,0.357644,0.035765,ROOM
33,0.14126,0.708223,0.384291,0.349034,0.028405,ROOM
33,0.118231,0.728785,0.388201,0.349251,0.03136,ROOM
33,0.142372,0.814031,0.397815,0.358921,0.03173,ROOM
32,0.15091,0.722164,0.408875,0.373049,0.029102,ROOM
33,0.16479,0.720237,0.395191,0.357929,0.030189,ROOM
32,0.16228,0.82348,0.391108,0.354943,0.030474,ROOM
33,0.138467,0.827556,0.379256,0.343772,0.02834,ROOM
34,0.128186,0.723579,0.367737,0.332564,0.026053,ROOM
32,0.132574,0.832478,0.383196,0.346647,0.029291,ROOM
32,0.126949,0.833459,0.383622,0.347483,0.029196,ROOM
33,0.176716,0.684839,0.369083,0.336206,0.025954,ROOM
32,0.173463,0.678353,0.375631,0.345499,0.024182,ROOM
32,0.193428,0.677928,0.378135,0.347546,0.024753,ROOM
31,0.191072,0.690379,0.39134,0.358218,0.027134,ROOM
31,0.188394,0.685462,0.388619,0.356746,0.025858,ROOM
31,0.184017,0.682839,0.392218,0.360108,0.025868,ROOM
29,0.190913,0.738883,0.395547,0.360444,0.029378,ROOM
29,0.192287,0.68295,0.391645,0.35981,0.026338,ROOM
28,0.190439,0.677412,0.381309,0.349972,0.025502,ROOM
28,0.15211,0.684177,0.379692,0.346035,0.026912,ROOM
27,0.190002,0.70002,0.38983,0.356539,0.028788,ROOM
26,0.151777,0.735161,0.408387,0.370231,0.032649,ROOM
26,0.150169,0.73565,0.404548,0.36803,0.031223,ROOM
27,0.1515,0.789437,0.391281,0.357247,0.029094,ROOM
26,0.149839,0.793429,0.39954,0.362968,0.032308,ROOM
22,0.211556,0.842788,0.449253,0.411806,0.035461,ROOM
23,0.23374,0.845007,0.427815,0.393144,0.033871,ROOM
23,0.227938,0.890614,0.427769,0.391353,0.036239,ROOM
22,0.225986,0.891576,0.432164,0.394814,0.037093,ROOM
22,0.164061,0.933983,0.430044,0.387995,0.040682,ROOM
21,0.215842,0.974144,0.444827,0.408922,0.036976,ROOM
21,0.229041,1.012364,0.447914,0.411648,0.038675,ROOM
22,0.226657,1.048993,0.431545,0.39429,0.041062,ROOM
22,0.226587,1.084431,0.425403,0.385216,0.044551,ROOM
21,0.217664,1.119123,0.43521,0.392807,0.048221,ROOM
21,0.222154,1.192693,0.437425,0.392626,0.053374,ROOM
22,0.168856,1.203753,0.42891,0.381831,0.054635,ROOM
22,0.128314,1.209437,0.426796,0.377112,0.055504,ROOM
23,0.137106,7.118429,0.714857,0.427505,1.999186,ROOM
23,0.220372,9.12705,0.944865,0.498095,3.599449,ROOM
23,0.135921,9.133438,1.000999,0.486703,4.058826,ROOM
24,0.133986,7.11615,1.042354,0.519097,3.150014,ROOM
25,0.134885,7.118301,1.109997,0.553651,3.160094,ROOM
27,0.133061,9.126894,1.200106,0.540957,4.531165,ROOM
28,0.136932,9.133258,1.162421,0.539659,4.246407,ROOM
30,0.132273,7.112855,0.974534,0.514377,2.60492,ROOM
30,0.152904,9.120486,1.130814,0.549699,4.070105,ROOM
32,0.107954,9.126637,1.121908,0.544488,3.877527,ROOM
29,0.191828,7.128965,0.952089,0.548782,2.150818,ROOM
32,0.138287,7.025182,0.90272,0.51126,1.954763,ROOM
31,0.14584,6.21867,0.849855,0.514768,1.535568,ROOM
35,0.132091,6.154853,0.759,0.448474,1.379558,ROOM
33,0.132373,5.523721,0.770177,0.479903,1.1975,ROOM
39,0.118609,5.753765,0.654545,0.388247,1.107851,ROOM
39,0.122504,5.591818,0.749771,0.437882,1.437392,ROOM
35,0.152737,5.604491,0.717441,0.456635,1.125732,ROOM
35,0.170006,5.504795,0.710503,0.446018,1.108602,ROOM
36,0.131879,4.98647,0.704769,0.4455,0.977867,ROOM
41,0.118764,4.626788,0.604142,0.392564,0.762785,ROOM
37,0.152035,5.578861,0.705886,0.456324,1.061194,ROOM
39,0.140454,5.164525,0.753158,0.45982,1.162661,ROOM
39,0.131168,5.502207,0.799394,0.473447,1.296635,ROOM
46,0.12109,5.628483,0.72501,0.397712,1.424759,ROOM
40,0.129017,5.71392,0.766517,0.464375,1.259988,ROOM
39,0.143883,5.55437,0.782346,0.473678,1.272381,ROOM
42,0.124376,5.939396,0.826301,0.445525,1.705896,ROOM
37,0.129313,6.373666,0.832262,0.472316,1.598497,ROOM
37,0.128239,6.180987,0.822339,0.462401,1.544831,ROOM
39,0.143664,6.650154,0.94421,0.513148,2.083275,ROOM
44,0.119993,6.441491,0.814716,0.427332,1.817798,ROOM
36,0.128509,6.950728,0.890607,0.494252,1.904799,ROOM
37,0.143064,6.724255,0.975658,0.53362,2.168997,ROOM
44,0.118095,7.126114,0.847126,0.423424,2.073876,ROOM
35,0.12878,9.136173,1.036246,0.513225,3.298288,ROOM
34,0.142526,7.114979,1.04725,0.556707,2.467289,ROOM
35,0.12257,9.12306,1.140576,0.538631,3.685573,ROOM
39,0.114502,9.129236,1.039158,0.470127,3.450766,ROOM
34,0.127964,9.110714,1.051592,0.539779,2.950076,ROOM
36,0.132535,9.093841,1.115494,0.522304,3.590921,ROOM
43,0.118016,9.099094,0.965405,0.439602,3.156733,ROOM
38,0.126489,9.083321,0.958003,0.452807,3.076145,ROOM
36,0.118415,9.069183,1.110859,0.511761,3.605928,ROOM
38,0.122186,9.056671,1.061018,0.491372,3.482767,ROOM
38,0.107637,9.060493,1.080332,0.514777,3.397302,ROOM
38,0.125306,9.04909,1.074972,0.489728,3.473741,ROOM
36,0.124877,9.036029,1.158479,0.564985,3.587034,ROOM
36,0.123362,9.033775,1.113705,0.530665,3.514491,ROOM
36,0.123736,9.027842,1.144817,0.552376,3.54446,ROOM
34,0.124373,5.71698,1.17728,0.615753,2.484491,ROOM
38,0.121077,5.711303,1.079162,0.540479,2.309112,ROOM
39,0.105204,5.696028,1.02522,0.503467,2.256392,ROOM
36,0.121053,5.704352,1.110815,0.592019,2.275808,ROOM
37,0.120698,5.704238,1.082913,0.572562,2.238083,ROOM
39,0.120343,5.502491,1.017448,0.527753,2.079814,ROOM
38,0.120058,5.527946,1.04303,0.541997,2.127712,ROOM
38,0.134484,5.559766,1.042323,0.547494,2.145766,ROOM
38,0.116197,5.591586,1.081948,0.579869,2.211156,ROOM
40,0.115851,5.623406,1.035772,0.53919,2.174612,ROOM
38,0.115505,5.655226,1.079842,0.571508,2.260787,ROOM
40,0.115159,5.675026,1.035688,0.553744,2.140684,ROOM
39,0.132884,5.674919,1.052564,0.571522,2.158688,ROOM
44,0.114467,5.674813,0.954428,0.501844,2.006046,ROOM
43,0.113248,5.52068,0.967563,0.512745,1.968883,ROOM
44,0.155862,5.670722,0.946527,0.507474,2.000259,ROOM
43,0.15614,5.66678,0.964639,0.521586,2.000285,ROOM
45,0.112018,5.655379,1.016528,0.538935,2.03338,ROOM
44,0.155711,5.662782,1.000107,0.5698,1.837616,ROOM
43,0.11044,5.473646,1.0233,0.588838,1.785371,ROOM
46,0.110073,5.516934,0.968659,0.545203,1.736546,ROOM
49,0.109707,5.560224,0.939186,0.530139,1.737077,ROOM
48,0.130021,5.603514,0.950453,0.530612,1.786901,ROOM
49,0.129483,5.636779,0.951241,0.522878,1.840097,ROOM
49,0.105899,5.636686,0.933463,0.514459,1.73225,ROOM
49,0.105541,5.636594,0.894106,0.513403,1.649629,ROOM
48,0.116418,5.508365,0.906069,0.521162,1.5853,ROOM
54,0.105128,5.632943,0.818825,0.463173,1.491244,ROOM
52,0.135237,5.629428,0.849247,0.493484,1.524665,ROOM
48,0.103172,5.619268,0.904137,0.5257,1.58669,ROOM
56,0.116864,5.465487,0.772648,0.450612,1.328248,ROOM
56,0.115112,5.522958,0.787406,0.459893,1.344198,ROOM
55,0.114685,5.580429,0.802642,0.465216,1.467313,ROOM
56,0.125135,5.602928,0.790047,0.468342,1.411832,ROOM
53,0.135939,5.602849,0.813255,0.485208,1.473211,ROOM
53,0.125724,5.596636,0.823331,0.48681,1.470032,ROOM
58,0.120126,5.44628,0.794594,0.485982,1.263754,ROOM
55,0.12387,5.55191,0.854282,0.498981,1.499335,ROOM
59,0.11925,5.528438,0.820282,0.478319,1.418673,ROOM
59,0.123769,5.596259,0.796525,0.463927,1.366448,ROOM
60,0.122961,5.593161,0.803868,0.46975,1.355738,ROOM
67,0.122764,5.439698,0.80141,0.472114,1.121211,ROOM
64,0.132874,5.58421,0.812575,0.474569,1.305287,ROOM
65,0.137178,5.578472,0.792281,0.468827,1.274823,ROOM
69,0.125961,5.578395,0.787697,0.467867,1.203935,ROOM
69,0.115784,5.578317,0.783878,0.463594,1.201126,ROOM
71,0.115362,5.57824,0.752427,0.445792,1.09159,ROOM
68,0.119597,5.572663,0.773949,0.460887,1.222413,ROOM
69,0.122566,5.458346,0.778715,0.483036,1.029397,ROOM
69,0.136551,5.554529,0.755683,0.452842,1.189097,ROOM
72,0.121857,5.516824,0.738448,0.458956,0.995071,ROOM
73,0.117544,5.572315,0.731952,0.445269,1.00062,ROOM
71,0.112605,5.472543,0.718021,0.443329,0.99746,ROOM
69,0.117019,5.464296,0.711137,0.462999,0.910209,ROOM
67,0.120009,5.572817,0.718684,0.465713,0.966099,ROOM
70,0.119619,5.568142,0.676792,0.418218,0.959269,ROOM
65,0.119363,5.497446,0.678968,0.433101,0.960194,ROOM
69,0.112848,5.577672,0.670897,0.407336,1.082426,ROOM
69,0.112863,5.572883,0.662908,0.42041,0.933832,ROOM
73,0.112952,5.467248,0.633788,0.398622,0.869008,ROOM
66,0.117597,5.582649,0.663526,0.418426,0.970067,ROOM
71,0.113332,5.542928,0.639708,0.409666,0.894651,ROOM
69,0.116406,5.592881,0.660572,0.431578,0.922014,ROOM
70,0.116139,5.586244,0.64715,0.410635,0.933158,ROOM
64,0.136563,5.603584,0.682684,0.427767,1.141875,ROOM
70,0.115092,5.598215,0.639952,0.407684,0.935272,ROOM
67,0.114825,5.61476,0.646816,0.407321,0.959375,ROOM
71,0.123064,5.597467,0.643804,0.401046,1.065243,ROOM
67,0.113847,5.626414,0.634836,0.393809,0.967139,ROOM
63,0.12854,5.574252,0.676664,0.416674,1.167609,ROOM
64,0.126882,5.645678,0.677001,0.412996,1.172281,ROOM
63,0.112757,5.653914,0.672536,0.422131,1.033144,ROOM
63,0.124351,5.601432,0.687861,0.423953,1.175403,ROOM
63,0.111872,5.667153,0.69225,0.440871,1.027882,ROOM
67,0.111483,5.672017,0.646333,0.396487,0.9903,ROOM
61,0.1129,5.684905,0.692353,0.41155,1.233798,ROOM
64,0.110692,5.654725,0.661594,0.405605,1.030612,ROOM
62,0.110276,5.706503,0.684525,0.427411,1.059676,ROOM
66,0.117634,5.706379,0.655558,0.39355,1.157176,ROOM
61,0.117004,5.706256,0.697575,0.417582,1.236872,ROOM
62,0.116526,5.659339,0.680274,0.406755,1.21364,ROOM
62,0.116117,5.736741,0.695835,0.416681,1.224981,ROOM
63,0.115845,5.736689,0.680914,0.404404,1.21164,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.115616,5.736662,0.651122,0.387198,1.167575,ROOM
66,0.11548,5.736636,0.651144,0.38651,1.167673,ROOM
66,0.115208,5.736583,0.650412,0.381228,1.172116,ROOM
60,0.115137,5.736504,0.711154,0.421214,1.268789,ROOM
63,0.114233,5.694435,0.667337,0.389671,1.203393,ROOM
58,0.113602,5.471793,0.660266,0.406487,0.99615,ROOM
58,0.122622,5.47194,0.65158,0.403564,0.992284,ROOM
59,0.102185,5.469838,0.634481,0.391026,0.972788,ROOM
55,0.11162,5.470877,0.693263,0.441264,1.024398,ROOM
57,0.110915,5.4714,0.669558,0.428302,0.990349,ROOM
56,0.124555,5.432706,0.653426,0.415747,0.972256,ROOM
53,0.123791,4.502325,0.675509,0.444846,0.76623,ROOM
57,0.122967,4.500153,0.647366,0.429308,0.708567,ROOM
55,0.122264,5.444503,0.648569,0.402638,1.008516,ROOM
54,0.121338,5.474199,0.658404,0.41426,0.994288,ROOM
55,0.120569,5.474439,0.649476,0.41226,0.979385,ROOM
55,0.119799,4.500958,0.629097,0.412142,0.699797,ROOM
54,0.103806,4.500951,0.650889,0.423738,0.731549,ROOM
54,0.11826,4.500943,0.663678,0.447425,0.713166,ROOM
55,0.117413,4.50324,0.643659,0.421005,0.69912,ROOM
54,0.116644,4.503225,0.648061,0.419853,0.725836,ROOM
55,0.115875,4.503211,0.626593,0.408472,0.692291,ROOM
55,0.115106,4.503196,0.636906,0.410983,0.699319,ROOM
57,0.113683,4.503182,0.610222,0.385674,0.674867,ROOM
52,0.113563,4.506819,0.644943,0.411552,0.724482,ROOM
49,0.110551,4.506798,0.659643,0.413068,0.75976,ROOM
50,0.112025,4.506777,0.657465,0.414396,0.757729,ROOM
53,0.111256,4.506756,0.61872,0.389398,0.7114,ROOM
53,0.105871,4.508025,0.621407,0.389477,0.700537,ROOM
52,0.10971,4.508002,0.606416,0.378819,0.712657,ROOM
51,0.10902,4.513374,0.618005,0.379668,0.739714,ROOM
50,0.108249,4.513344,0.627803,0.388025,0.74907,ROOM
53,0.104725,4.513314,0.603365,0.373952,0.699971,ROOM
52,0.104207,4.513284,0.616912,0.384349,0.71188,ROOM
50,0.106079,4.520018,0.640011,0.4004,0.749462,ROOM
48,0.10681,5.088255,0.660864,0.401413,0.883068,ROOM
50,0.121914,5.088076,0.64919,0.405042,0.831338,ROOM
51,0.105093,5.090905,0.635185,0.390329,0.820063,ROOM
46,0.149156,5.097109,0.670854,0.416698,0.911666,ROOM
48,0.147873,5.095256,0.650311,0.411891,0.855307,ROOM
45,0.128609,5.101806,0.699619,0.430171,0.932746,ROOM
46,0.143347,5.105153,0.684723,0.433387,0.905981,ROOM
50,0.126519,5.104929,0.614813,0.378348,0.813379,ROOM
43,0.14013,5.095918,0.685738,0.418698,0.934859,ROOM
45,0.114132,5.100832,0.669053,0.420792,0.872833,ROOM
46,0.11377,5.102427,0.652882,0.408528,0.859739,ROOM
43,0.113599,5.119496,0.662178,0.410376,0.912778,ROOM
42,0.113293,5.115255,0.681824,0.423207,0.926777,ROOM
40,0.143505,5.1212,0.6964,0.433143,0.970127,ROOM
42,0.133906,5.138585,0.692701,0.43719,0.927443,ROOM
41,0.155435,5.131674,0.707081,0.452429,0.9436,ROOM
41,0.128917,5.131473,0.712713,0.437208,1.001572,ROOM
40,0.130167,5.14784,0.68847,0.426733,0.984545,ROOM
39,0.179712,5.147619,0.73093,0.461408,1.039612,ROOM
39,0.181737,5.147398,0.718453,0.446479,1.039876,ROOM
40,0.147995,5.165366,0.702626,0.437389,0.989973,ROOM
42,0.127143,5.165125,0.689243,0.41675,0.992106,ROOM
40,0.174139,5.157714,0.71351,0.442265,1.012483,ROOM
38,0.128187,5.184481,0.713403,0.433802,1.076953,ROOM
38,0.15053,5.176585,0.709406,0.423372,1.06972,ROOM
38,0.17176,5.176414,0.735045,0.452769,1.063888,ROOM
37,0.146913,5.205213,0.754128,0.459437,1.104403,ROOM
37,0.125666,5.196948,0.717653,0.419126,1.116667,ROOM
37,0.117215,5.203048,0.729866,0.424501,1.125476,ROOM
34,0.1292,5.215854,0.799784,0.464432,1.313846,ROOM
37,0.124045,5.204379,0.74039,0.423426,1.196988,ROOM
35,0.122671,5.239591,0.805407,0.47502,1.263405,ROOM
36,0.122397,5.250274,0.775622,0.454945,1.237785,ROOM
34,0.199027,5.242756,0.79957,0.479073,1.265278,ROOM
37,0.164572,5.234248,0.745264,0.444309,1.178048,ROOM
34,0.190313,5.260821,0.8138,0.494253,1.265869,ROOM
33,0.126703,5.272139,0.830742,0.493589,1.319872,ROOM
32,0.12642,5.275818,0.848964,0.49668,1.37956,ROOM
34,0.15267,5.263196,0.804505,0.469304,1.337789,ROOM
34,0.102754,5.266921,0.807537,0.467399,1.344907,ROOM
33,0.125567,5.278556,0.836021,0.49347,1.372056,ROOM
32,0.181482,5.27057,0.891339,0.531183,1.393165,ROOM
33,0.125573,5.298677,0.837218,0.492606,1.294746,ROOM
32,0.124686,5.290295,0.862491,0.502915,1.338615,ROOM
33,0.124799,5.30261,0.827987,0.48378,1.279844,ROOM
34,0.124518,5.306703,0.830707,0.478232,1.282189,ROOM
33,0.123834,5.302341,0.871279,0.508325,1.303585,ROOM
29,0.135899,5.319334,0.952204,0.5807,1.42049,ROOM
31,0.123478,5.314851,0.920008,0.555814,1.338943,ROOM
30,0.107089,5.332313,0.946899,0.568226,1.377318,ROOM
31,0.112432,5.341207,0.916898,0.541764,1.354591,ROOM
29,0.15315,3.558513,0.833236,0.525173,0.974495,ROOM
30,0.119153,3.463221,0.78506,0.507063,0.853851,ROOM
29,0.118136,3.52857,0.828757,0.517827,0.974336,ROOM
29,0.152268,3.543492,0.829561,0.518687,0.975732,ROOM
30,0.115672,3.461095,0.757941,0.468662,0.823208,ROOM
28,0.152342,3.392306,0.797776,0.526075,0.815831,ROOM
28,0.152231,3.349724,0.790432,0.516453,0.807994,ROOM
29,0.136659,3.25123,0.759892,0.487308,0.761721,ROOM
30,0.144445,3.302019,0.737602,0.469795,0.757533,ROOM
28,0.113707,3.299062,0.772299,0.495692,0.783002,ROOM
29,0.151444,3.222692,0.745237,0.480778,0.744071,ROOM
28,0.151019,3.284561,0.695062,0.474227,0.637633,ROOM
28,0.176693,3.109899,0.678841,0.462702,0.584494,ROOM
29,0.146992,3.236602,0.667104,0.445234,0.617738,ROOM
27,0.150845,3.176034,0.675886,0.45555,0.626743,ROOM
29,0.129129,3.326566,0.645704,0.419348,0.652488,ROOM
28,0.148791,3.259762,0.659626,0.432081,0.645228,ROOM
28,0.107725,3.380008,0.66499,0.427563,0.688467,ROOM
28,0.109096,3.334691,0.679003,0.449981,0.661216,ROOM
28,0.110481,3.446394,0.686647,0.451932,0.704742,ROOM
29,0.146647,3.436829,0.664816,0.43243,0.685852,ROOM
27,0.146055,3.455677,0.722945,0.49438,0.709468,ROOM
30,0.145442,5.352208,0.794801,0.495628,1.223152,ROOM
31,0.14481,5.328016,0.769557,0.45268,1.240215,ROOM
33,0.111186,5.30498,0.731161,0.422731,1.178928,ROOM
32,0.14349,5.283077,0.761259,0.456214,1.192307,ROOM
33,0.142804,5.265934,0.741719,0.4402,1.159384,ROOM
35,0.142102,5.24935,0.751057,0.462889,1.085511,ROOM
37,0.117941,5.230223,0.7171,0.438768,1.03784,ROOM
35,0.116209,5.215083,0.752351,0.458233,1.080234,ROOM
34,0.115982,5.200574,0.763637,0.461529,1.10394,ROOM
34,0.114987,5.164392,0.759461,0.460682,1.096251,ROOM
34,0.113985,5.154638,0.761664,0.461839,1.091076,ROOM
33,0.112332,5.143263,0.788448,0.48319,1.106651,ROOM
36,0.136941,4.546941,0.737792,0.463685,0.889933,ROOM
37,0.140549,4.538658,0.816374,0.517068,0.979062,ROOM
37,0.134904,4.522566,0.810769,0.507796,0.980078,ROOM
36,0.134087,4.516987,0.829518,0.522755,0.993196,ROOM
39,0.153332,4.507091,0.780429,0.486186,0.945549,ROOM
41,0.123459,4.504151,0.756718,0.472847,0.908516,ROOM
39,0.170232,4.500339,0.794171,0.505679,0.955104,ROOM
41,0.113923,4.499999,0.773273,0.480549,0.942137,ROOM
41,0.104584,4.500317,0.833868,0.514065,1.007904,ROOM
41,0.117322,4.499978,0.80906,0.501828,0.973408,ROOM
44,0.116957,3.454128,0.794036,0.513522,0.687319,ROOM
45,0.103231,3.451054,0.791216,0.50556,0.695541,ROOM
46,0.116188,3.463433,0.772195,0.501885,0.659629,ROOM
47,0.115784,3.463578,0.705734,0.461891,0.587655,ROOM
47,0.115367,3.45191,0.729064,0.482395,0.585041,ROOM
48,0.114937,3.45563,0.684548,0.470685,0.512173,ROOM
46,0.114496,3.460438,0.686719,0.469393,0.528725,ROOM
50,0.114042,3.457236,0.638895,0.428632,0.502848,ROOM
49,0.113576,3.462692,0.683198,0.480058,0.494837,ROOM
49,0.100895,3.460091,0.681518,0.472522,0.495191,ROOM
50,0.112611,3.459991,0.686444,0.476775,0.535251,ROOM
53,0.112113,2.996341,0.684286,0.468248,0.543023,ROOM
54,0.112322,3.017756,0.6567,0.441405,0.50743,ROOM
54,0.129526,2.966266,0.655381,0.451024,0.480382,ROOM
60,0.115143,3.534078,0.637689,0.442634,0.48169,ROOM
62,0.131889,3.025184,0.606534,0.431773,0.404232,ROOM
62,0.110373,3.032931,0.611037,0.422675,0.430005,ROOM
63,0.109719,3.80326,0.622561,0.424693,0.499373,ROOM
60,0.109361,3.524685,0.643464,0.460711,0.436629,ROOM
65,0.125843,3.396296,0.582241,0.401865,0.45689,ROOM
66,0.108548,3.450853,0.591388,0.413328,0.397412,ROOM
65,0.108101,2.873039,0.615638,0.445851,0.363253,ROOM
65,0.107894,2.873962,0.591248,0.431027,0.352464,ROOM
70,0.119123,2.907263,0.580992,0.407814,0.371657,ROOM
69,0.121375,2.615188,0.610008,0.448031,0.335092,ROOM
70,0.130967,2.535328,0.570009,0.419833,0.312017,ROOM
68,0.106451,2.812186,0.585752,0.415235,0.380728,ROOM
71,0.105923,2.768648,0.594783,0.422916,0.36637,ROOM
71,0.105661,2.697275,0.580837,0.410609,0.360073,ROOM
69,0.124755,3.030717,0.585766,0.420961,0.378025,ROOM
74,0.105105,2.474949,0.520389,0.381366,0.266838,ROOM
72,0.104821,3.114143,0.560104,0.412785,0.321581,ROOM
67,0.177946,2.474084,0.545135,0.420778,0.243987,ROOM
69,0.104238,2.974561,0.562085,0.402141,0.323122,ROOM
67,0.113247,2.474416,0.56608,0.426956,0.267596,ROOM
67,0.103944,3.016382,0.576159,0.42418,0.308675,ROOM
66,0.159308,2.474015,0.565829,0.423005,0.274646,ROOM
61,0.163993,3.019789,0.645733,0.472398,0.374086,ROOM
61,0.121242,2.474219,0.593908,0.439878,0.296498,ROOM
62,0.160159,2.985394,0.668879,0.475593,0.453279,ROOM
60,0.101017,4.508729,0.64855,0.445917,0.551377,ROOM
56,0.153622,4.507012,0.643615,0.460247,0.514136,ROOM
57,0.127361,4.506639,0.633988,0.450792,0.534939,ROOM
52,0.143104,4.507515,0.623416,0.445813,0.512292,ROOM
53,0.153204,4.50423,0.62355,0.450692,0.505074,ROOM
51,0.187333,4.50259,0.635961,0.462168,0.515835,ROOM
54,0.188179,4.501964,0.606014,0.437157,0.497572,ROOM
56,0.159634,4.364743,0.597221,0.434897,0.458875,ROOM
53,0.135527,4.068781,0.60826,0.449864,0.430801,ROOM
55,0.18075,3.887898,0.586828,0.433437,0.398848,ROOM
56,0.148469,3.839765,0.567016,0.415478,0.38735,ROOM
54,0.103203,3.888938,0.589433,0.42846,0.409211,ROOM
50,0.188753,4.000996,0.631211,0.466623,0.442538,ROOM
48,0.193451,4.139895,0.629902,0.46387,0.476699,ROOM
47,0.161595,4.284081,0.653799,0.474744,0.508666,ROOM
51,0.135564,4.422141,0.587536,0.412534,0.505914,ROOM
48,0.135506,4.499755,0.579303,0.415342,0.492819,ROOM
47,0.139499,2.846747,0.57896,0.438878,0.29574,ROOM
47,0.165623,2.747179,0.582151,0.444157,0.289398,ROOM
46,0.100557,2.660091,0.577429,0.427945,0.297196,ROOM
47,0.136052,2.970608,0.564589,0.413511,0.32055,ROOM
46,0.16562,2.962126,0.582529,0.429497,0.327075,ROOM
41,0.134028,2.896313,0.617804,0.458442,0.341972,ROOM
41,0.133066,2.843211,0.610971,0.449612,0.348756,ROOM
37,0.169799,2.792672,0.61446,0.444318,0.378858,ROOM
37,0.158276,2.748874,0.636884,0.467748,0.370845,ROOM
37,0.13057,2.506198,0.619325,0.444964,0.374768,ROOM
37,0.129899,2.552765,0.607713,0.427768,0.384435,ROOM
35,0.155566,2.591035,0.643321,0.465518,0.391833,ROOM
34,0.15279,2.621787,0.636543,0.450918,0.410148,ROOM
35,0.125169,2.645683,0.616109,0.424344,0.412496,ROOM
33,0.123142,2.663293,0.647478,0.458466,0.420429,ROOM
32,0.120142,2.675109,0.651983,0.452931,0.439286,ROOM
31,0.141656,2.681563,0.654358,0.456392,0.441951,ROOM
31,0.162039,2.995874,0.645754,0.442264,0.461999,ROOM
30,0.149018,2.979757,0.670637,0.464495,0.468284,ROOM
27,0.176908,2.979691,0.75707,0.530434,0.505752,ROOM
25,0.213051,2.988969,0.825383,0.565926,0.575862,ROOM
25,0.204892,2.966847,0.877598,0.591904,0.630955,ROOM
24,0.184557,2.934524,0.897473,0.599811,0.645453,ROOM
23,0.165528,2.899167,0.925206,0.624831,0.651738,ROOM
22,0.163586,2.860957,0.894478,0.601683,0.64694,ROOM
